"","location","date","total_cases","new_cases","total_deaths","new_deaths","icu_patients","hosp_patients","total_vaccinations","people_vaccinated","people_fully_vaccinated","population","population_density","gdp_per_capita"
"48242","International",2021-02-27,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48243","International",2021-02-28,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48244","International",2021-03-01,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48245","International",2021-03-02,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48246","International",2021-03-03,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48247","International",2021-03-04,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48248","International",2021-03-05,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48249","International",2021-03-06,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48250","International",2021-03-07,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48251","International",2021-03-08,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48252","International",2021-03-09,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48253","International",2021-03-10,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48254","International",2021-03-11,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48255","International",2021-03-12,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48256","International",2021-03-13,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48257","International",2021-03-14,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48258","International",2021-03-15,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48259","International",2021-03-16,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48260","International",2021-03-17,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48261","International",2021-03-18,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48262","International",2021-03-19,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48263","International",2021-03-20,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48264","International",2021-03-21,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48265","International",2021-03-22,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48266","International",2021-03-23,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48267","International",2021-03-24,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48268","International",2021-03-25,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48269","International",2021-03-26,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48270","International",2021-03-27,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48271","International",2021-03-28,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48272","International",2021-03-29,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48273","International",2021-03-30,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48274","International",2021-03-31,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48275","International",2021-04-01,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48276","International",2021-04-02,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48277","International",2021-04-03,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48278","International",2021-04-04,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48279","International",2021-04-05,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48280","International",2021-04-06,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48281","International",2021-04-07,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48282","International",2021-04-08,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48283","International",2021-04-09,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48284","International",2021-04-10,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48285","International",2021-04-11,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48286","International",2021-04-12,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48287","International",2021-04-13,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48288","International",2021-04-14,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48289","International",2021-04-15,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48290","International",2021-04-16,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48291","International",2021-04-17,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48292","International",2021-04-18,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48293","International",2021-04-19,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48294","International",2021-04-20,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48295","International",2021-04-21,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48296","International",2021-04-22,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48297","International",2021-04-23,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48298","International",2021-04-24,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48299","International",2021-04-25,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48300","International",2021-04-26,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48301","International",2021-04-27,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48302","International",2021-04-28,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48303","International",2021-04-29,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48304","International",2021-04-30,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48305","International",2021-05-01,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48306","International",2021-05-02,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48307","International",2021-05-03,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48308","International",2021-05-04,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48309","International",2021-05-05,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48310","International",2021-05-06,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48311","International",2021-05-07,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48312","International",2021-05-08,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48313","International",2021-05-09,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48314","International",2021-05-10,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48315","International",2021-05-11,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48316","International",2021-05-12,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48317","International",2021-05-13,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48318","International",2021-05-14,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48319","International",2021-05-15,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48320","International",2021-05-16,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48321","International",2021-05-17,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48322","International",2021-05-18,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48323","International",2021-05-19,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48324","International",2021-05-20,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48325","International",2021-05-21,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48326","International",2021-05-22,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48327","International",2021-05-23,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48328","International",2021-05-24,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48329","International",2021-05-25,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48330","International",2021-05-26,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48331","International",2021-05-27,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48332","International",2021-05-28,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48333","International",2021-05-29,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48334","International",2021-05-30,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48335","International",2021-05-31,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48336","International",2021-06-01,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48337","International",2021-06-02,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48338","International",2021-06-03,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48339","International",2021-06-04,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48340","International",2021-06-05,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48341","International",2021-06-06,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48342","International",2021-06-07,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48343","International",2021-06-08,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48344","International",2021-06-09,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48345","International",2021-06-10,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48346","International",2021-06-11,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48347","International",2021-06-12,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48348","International",2021-06-13,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48349","International",2021-06-14,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48350","International",2021-06-15,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48351","International",2021-06-16,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48352","International",2021-06-17,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48353","International",2021-06-18,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48354","International",2021-06-19,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48355","International",2021-06-20,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48356","International",2021-06-21,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48357","International",2021-06-22,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48358","International",2021-06-23,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48359","International",2021-06-24,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48360","International",2021-06-25,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48361","International",2021-06-26,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48362","International",2021-06-27,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48363","International",2021-06-28,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48364","International",2021-06-29,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48365","International",2021-06-30,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48366","International",2021-07-01,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48367","International",2021-07-02,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48368","International",2021-07-03,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48369","International",2021-07-04,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48370","International",2021-07-05,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48371","International",2021-07-06,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48372","International",2021-07-07,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48373","International",2021-07-08,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48374","International",2021-07-09,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48375","International",2021-07-10,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48376","International",2021-07-11,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48377","International",2021-07-12,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48378","International",2021-07-13,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48379","International",2021-07-14,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48380","International",2021-07-15,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48381","International",2021-07-16,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48382","International",2021-07-17,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48383","International",2021-07-18,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48384","International",2021-07-19,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48385","International",2021-07-20,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48386","International",2021-07-21,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48387","International",2021-07-22,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48388","International",2021-07-23,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48389","International",2021-07-24,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48390","International",2021-07-25,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48391","International",2021-07-26,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48392","International",2021-07-27,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48393","International",2021-07-28,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48394","International",2021-07-29,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48395","International",2021-07-30,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48396","International",2021-07-31,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48397","International",2021-08-01,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48398","International",2021-08-02,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48399","International",2021-08-03,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48400","International",2021-08-04,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48401","International",2021-08-05,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48402","International",2021-08-06,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48403","International",2021-08-07,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48404","International",2021-08-08,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48405","International",2021-08-09,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48406","International",2021-08-10,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48407","International",2021-08-11,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48408","International",2021-08-12,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48409","International",2021-08-13,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48410","International",2021-08-14,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48411","International",2021-08-15,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48412","International",2021-08-16,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48413","International",2021-08-17,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48414","International",2021-08-18,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48415","International",2021-08-19,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48416","International",2021-08-20,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48417","International",2021-08-21,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48418","International",2021-08-22,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48419","International",2021-08-23,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48420","International",2021-08-24,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48421","International",2021-08-25,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48422","International",2021-08-26,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48423","International",2021-08-27,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48424","International",2021-08-28,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48425","International",2021-08-29,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"48426","International",2021-08-30,721,0,15,0,NA,NA,0,0,0,NA,NA,NA
"74755","North America",2020-01-22,1,0,0,0,0,0,0,0,0,596581283,0,0
"74756","North America",2020-01-23,1,0,0,0,NA,NA,0,0,0,596581283,NA,NA
"74757","North America",2020-01-24,2,1,0,0,NA,NA,0,0,0,596581283,NA,NA
"74758","North America",2020-01-25,2,0,0,0,NA,NA,0,0,0,596581283,NA,NA
"74759","North America",2020-01-26,6,4,0,0,NA,NA,0,0,0,596581283,NA,NA
"74760","North America",2020-01-27,6,0,0,0,NA,NA,0,0,0,596581283,NA,NA
"74761","North America",2020-01-28,7,1,0,0,NA,NA,0,0,0,596581283,NA,NA
"74762","North America",2020-01-29,8,1,0,0,NA,NA,0,0,0,596581283,NA,NA
"74763","North America",2020-01-30,8,0,0,0,NA,NA,0,0,0,596581283,NA,NA
"74764","North America",2020-01-31,12,4,0,0,NA,NA,0,0,0,596581283,NA,NA
"74765","North America",2020-02-01,12,0,0,0,NA,NA,0,0,0,596581283,NA,NA
"74766","North America",2020-02-02,12,0,0,0,NA,NA,0,0,0,596581283,NA,NA
"74767","North America",2020-02-03,15,3,0,0,NA,NA,0,0,0,596581283,NA,NA
"74768","North America",2020-02-04,15,0,0,0,NA,NA,0,0,0,596581283,NA,NA
"74769","North America",2020-02-05,16,1,0,0,NA,NA,0,0,0,596581283,NA,NA
"74770","North America",2020-02-06,17,1,0,0,NA,NA,0,0,0,596581283,NA,NA
"74771","North America",2020-02-07,19,2,0,0,NA,NA,0,0,0,596581283,NA,NA
"74772","North America",2020-02-08,19,0,0,0,NA,NA,0,0,0,596581283,NA,NA
"74773","North America",2020-02-09,19,0,0,0,NA,NA,0,0,0,596581283,NA,NA
"74774","North America",2020-02-10,19,0,0,0,NA,NA,0,0,0,596581283,NA,NA
"74775","North America",2020-02-11,20,1,0,0,NA,NA,0,0,0,596581283,NA,NA
"74776","North America",2020-02-12,20,0,0,0,NA,NA,0,0,0,596581283,NA,NA
"74777","North America",2020-02-13,21,1,0,0,NA,NA,0,0,0,596581283,NA,NA
"74778","North America",2020-02-14,21,0,0,0,NA,NA,0,0,0,596581283,NA,NA
"74779","North America",2020-02-15,21,0,0,0,NA,NA,0,0,0,596581283,NA,NA
"74780","North America",2020-02-16,21,0,0,0,NA,NA,0,0,0,596581283,NA,NA
"74781","North America",2020-02-17,22,1,0,0,NA,NA,0,0,0,596581283,NA,NA
"74782","North America",2020-02-18,22,0,0,0,NA,NA,0,0,0,596581283,NA,NA
"74783","North America",2020-02-19,22,0,0,0,NA,NA,0,0,0,596581283,NA,NA
"74784","North America",2020-02-20,22,0,0,0,NA,NA,0,0,0,596581283,NA,NA
"74785","North America",2020-02-21,25,3,0,0,NA,NA,0,0,0,596581283,NA,NA
"74786","North America",2020-02-22,25,0,0,0,NA,NA,0,0,0,596581283,NA,NA
"74787","North America",2020-02-23,25,0,0,0,NA,NA,0,0,0,596581283,NA,NA
"74788","North America",2020-02-24,26,1,0,0,NA,NA,0,0,0,596581283,NA,NA
"74789","North America",2020-02-25,28,2,0,0,NA,NA,0,0,0,596581283,NA,NA
"74790","North America",2020-02-26,28,0,0,0,NA,NA,0,0,0,596581283,NA,NA
"74791","North America",2020-02-27,31,3,0,0,NA,NA,0,0,0,596581283,NA,NA
"74792","North America",2020-02-28,33,2,0,0,NA,NA,0,0,0,596581283,NA,NA
"74793","North America",2020-02-29,50,17,1,1,NA,NA,0,0,0,596581283,NA,NA
"74794","North America",2020-03-01,64,14,1,0,NA,NA,0,0,0,596581283,NA,NA
"74795","North America",2020-03-02,93,29,6,5,NA,NA,0,0,0,596581283,NA,NA
"74796","North America",2020-03-03,117,24,7,1,NA,NA,0,0,0,596581283,NA,NA
"74797","North America",2020-03-04,155,38,11,4,NA,NA,0,0,0,596581283,NA,NA
"74798","North America",2020-03-05,236,81,12,1,NA,NA,0,0,0,596581283,NA,NA
"74799","North America",2020-03-06,306,70,14,2,NA,NA,0,0,0,596581283,NA,NA
"74800","North America",2020-03-07,476,170,17,3,NA,NA,0,0,0,596581283,NA,NA
"74801","North America",2020-03-08,610,134,21,4,NA,NA,0,0,0,596581283,NA,NA
"74802","North America",2020-03-09,703,93,23,2,NA,NA,0,0,0,596581283,NA,NA
"74803","North America",2020-03-10,896,193,29,6,NA,NA,0,0,0,596581283,NA,NA
"74804","North America",2020-03-11,1311,415,35,6,NA,NA,0,0,0,596581283,NA,NA
"74805","North America",2020-03-12,1784,473,45,10,NA,NA,0,0,0,596581283,NA,NA
"74806","North America",2020-03-13,2528,744,53,8,NA,NA,0,0,0,596581283,NA,NA
"74807","North America",2020-03-14,3348,820,60,7,NA,NA,0,0,0,596581283,NA,NA
"74808","North America",2020-03-15,3666,318,72,12,NA,NA,0,0,0,596581283,NA,NA
"74809","North America",2020-03-16,5343,1677,103,31,NA,NA,0,0,0,596581283,NA,NA
"74810","North America",2020-03-17,7311,1968,143,40,NA,NA,0,0,0,596581283,NA,NA
"74811","North America",2020-03-18,10225,2914,209,66,NA,NA,0,0,0,596581283,NA,NA
"74812","North America",2020-03-19,15030,4805,285,76,NA,NA,0,0,0,596581283,NA,NA
"74813","North America",2020-03-20,21799,6769,396,111,NA,NA,0,0,0,596581283,NA,NA
"74814","North America",2020-03-21,28506,6707,504,108,NA,NA,0,0,0,596581283,NA,NA
"74815","North America",2020-03-22,38088,9582,639,135,NA,NA,0,0,0,596581283,NA,NA
"74816","North America",2020-03-23,50050,11962,839,200,NA,NA,0,0,0,596581283,NA,NA
"74817","North America",2020-03-24,61404,11354,1088,249,NA,NA,0,0,0,596581283,NA,NA
"74818","North America",2020-03-25,74294,12890,1441,353,NA,NA,0,0,0,596581283,NA,NA
"74819","North America",2020-03-26,93423,19129,1876,435,NA,NA,0,0,0,596581283,NA,NA
"74820","North America",2020-03-27,113225,19802,2421,545,NA,NA,0,0,0,596581283,NA,NA
"74821","North America",2020-03-28,134198,20973,3129,708,NA,NA,0,0,0,596581283,NA,NA
"74822","North America",2020-03-29,154508,20310,3755,626,NA,NA,0,0,0,596581283,NA,NA
"74823","North America",2020-03-30,178028,23520,4518,763,NA,NA,0,0,0,596581283,NA,NA
"74824","North America",2020-03-31,206040,28012,5646,1128,NA,NA,0,0,0,596581283,NA,NA
"74825","North America",2020-04-01,240049,34009,6966,1320,NA,NA,0,0,0,596581283,NA,NA
"74826","North America",2020-04-02,274461,34412,8553,1587,NA,NA,0,0,0,596581283,NA,NA
"74827","North America",2020-04-03,308638,34177,10037,1484,NA,NA,0,0,0,596581283,NA,NA
"74828","North America",2020-04-04,342897,34259,11757,1720,NA,NA,0,0,0,596581283,NA,NA
"74829","North America",2020-04-05,375073,32176,13509,1752,NA,NA,0,0,0,596581283,NA,NA
"74830","North America",2020-04-06,408176,33103,15381,1872,NA,NA,0,0,0,596581283,NA,NA
"74831","North America",2020-04-07,440986,32810,18048,2667,NA,NA,0,0,0,596581283,NA,NA
"74832","North America",2020-04-08,474306,33320,20321,2273,NA,NA,0,0,0,596581283,NA,NA
"74833","North America",2020-04-09,512563,38257,22699,2378,NA,NA,0,0,0,596581283,NA,NA
"74834","North America",2020-04-10,549302,36739,25036,2337,NA,NA,0,0,0,596581283,NA,NA
"74835","North America",2020-04-11,580541,31239,27352,2316,NA,NA,0,0,0,596581283,NA,NA
"74836","North America",2020-04-12,610030,29489,29424,2072,NA,NA,0,0,0,596581283,NA,NA
"74837","North America",2020-04-13,639425,29395,31587,2163,NA,NA,0,0,0,596581283,NA,NA
"74838","North America",2020-04-14,670537,31112,34265,2678,NA,NA,0,0,0,596581283,NA,NA
"74839","North America",2020-04-15,698628,28091,37071,2806,NA,NA,0,0,0,596581283,NA,NA
"74840","North America",2020-04-16,732082,33454,39532,2461,NA,NA,0,0,0,596581283,NA,NA
"74841","North America",2020-04-17,768564,36482,41855,2323,NA,NA,0,0,0,596581283,NA,NA
"74842","North America",2020-04-18,799119,30555,44073,2218,NA,NA,0,0,0,596581283,NA,NA
"74843","North America",2020-04-19,828135,29016,46272,2199,NA,NA,0,0,0,596581283,NA,NA
"74844","North America",2020-04-20,860673,32538,48706,2434,NA,NA,0,0,0,596581283,NA,NA
"74845","North America",2020-04-21,889437,28764,51526,2820,NA,NA,0,0,0,596581283,NA,NA
"74846","North America",2020-04-22,922254,32817,54330,2804,NA,NA,0,0,0,596581283,NA,NA
"74847","North America",2020-04-23,959387,37133,57058,2728,NA,NA,0,0,0,596581283,NA,NA
"74848","North America",2020-04-24,995259,35872,59592,2534,NA,NA,0,0,0,596581283,NA,NA
"74849","North America",2020-04-25,1028724,33465,61608,2016,NA,NA,0,0,0,596581283,NA,NA
"74850","North America",2020-04-26,1058062,29338,63241,1633,NA,NA,0,0,0,596581283,NA,NA
"74851","North America",2020-04-27,1084776,26714,65014,1773,NA,NA,0,0,0,596581283,NA,NA
"74852","North America",2020-04-28,1112495,27719,67583,2569,NA,NA,0,0,0,596581283,NA,NA
"74853","North America",2020-04-29,1142529,30034,70411,2828,NA,NA,0,0,0,596581283,NA,NA
"74854","North America",2020-04-30,1175450,32921,72926,2515,NA,NA,0,0,0,596581283,NA,NA
"74855","North America",2020-05-01,1214369,38919,75176,2250,NA,NA,0,0,0,596581283,NA,NA
"74856","North America",2020-05-02,1245593,31224,77172,1996,NA,NA,0,0,0,596581283,NA,NA
"74857","North America",2020-05-03,1272994,27401,78621,1449,NA,NA,0,0,0,596581283,NA,NA
"74858","North America",2020-05-04,1300684,27690,80380,1759,NA,NA,0,0,0,596581283,NA,NA
"74859","North America",2020-05-05,1328459,27775,83023,2643,NA,NA,0,0,0,596581283,NA,NA
"74860","North America",2020-05-06,1357091,28632,85727,2704,NA,NA,0,0,0,596581283,NA,NA
"74861","North America",2020-05-07,1388731,31640,88081,2354,NA,NA,0,0,0,596581283,NA,NA
"74862","North America",2020-05-08,1419520,30789,90210,2129,NA,NA,0,0,0,596581283,NA,NA
"74863","North America",2020-05-09,1448722,29202,92049,1839,NA,NA,0,0,0,596581283,NA,NA
"74864","North America",2020-05-10,1471196,22474,93286,1237,NA,NA,0,0,0,596581283,NA,NA
"74865","North America",2020-05-11,1493698,22502,94584,1298,NA,NA,0,0,0,596581283,NA,NA
"74866","North America",2020-05-12,1520414,26716,96710,2126,NA,NA,0,0,0,596581283,NA,NA
"74867","North America",2020-05-13,1544804,24390,98850,2140,NA,NA,0,0,0,596581283,NA,NA
"74868","North America",2020-05-14,1575810,31006,101035,2185,NA,NA,0,0,0,596581283,NA,NA
"74869","North America",2020-05-15,1605218,29408,103124,2089,NA,NA,0,0,0,596581283,NA,NA
"74870","North America",2020-05-16,1633555,28337,104740,1616,NA,NA,0,0,0,596581283,NA,NA
"74871","North America",2020-05-17,1655716,22161,105805,1065,NA,NA,0,0,0,596581283,NA,NA
"74872","North America",2020-05-18,1682527,26811,107296,1491,NA,NA,0,0,0,596581283,NA,NA
"74873","North America",2020-05-19,1708822,26295,109184,1888,NA,NA,0,0,0,596581283,NA,NA
"74874","North America",2020-05-20,1735785,26963,111244,2060,NA,NA,0,0,0,596581283,NA,NA
"74875","North America",2020-05-21,1766680,30895,112969,1725,NA,NA,0,0,0,596581283,NA,NA
"74876","North America",2020-05-22,1795618,28938,114798,1829,NA,NA,0,0,0,596581283,NA,NA
"74877","North America",2020-05-23,1822307,26689,116175,1377,NA,NA,0,0,0,596581283,NA,NA
"74878","North America",2020-05-24,1847843,25536,117144,969,NA,NA,0,0,0,596581283,NA,NA
"74879","North America",2020-05-25,1871195,23352,118085,941,NA,NA,0,0,0,596581283,NA,NA
"74880","North America",2020-05-26,1896640,25445,119397,1312,NA,NA,0,0,0,596581283,NA,NA
"74881","North America",2020-05-27,1920918,24278,121433,2036,NA,NA,0,0,0,596581283,NA,NA
"74882","North America",2020-05-28,1948746,27828,123116,1683,NA,NA,0,0,0,596581283,NA,NA
"74883","North America",2020-05-29,1978690,29944,124716,1600,NA,NA,0,0,0,596581283,NA,NA
"74884","North America",2020-05-30,2007588,28898,126131,1415,NA,NA,0,0,0,596581283,NA,NA
"74885","North America",2020-05-31,2031982,24394,126976,845,NA,NA,0,0,0,596581283,NA,NA
"74886","North America",2020-06-01,2054493,22511,128054,1078,NA,NA,0,0,0,596581283,NA,NA
